title,mileage,primary_price,dealer_name,sds_rating_count,sds_rating_link_sds_button_link,link
2021 Mercedes-Benz GLB 250 Base,"25,078 mi.","$38,057",Mercedes-Benz Of Tampa,4.1,"3,512 reviews",https://www.cars.com/vehicledetail/51187721-798b-4428-afe2-560dd444afb3/
2021 Mercedes-Benz Maybach GLS 600 4MATIC,770 mi.,"$184,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/34475fb0-1977-49ad-99ec-fce0104fab06/
2022 Mercedes-Benz AMG SL 63 Base,972 mi.,"$175,555",Mercedes-Benz of Naples,4.7,"1,513 reviews",https://www.cars.com/vehicledetail/88d59175-5043-41a8-80db-516b1f6bb51e/
2022 Mercedes-Benz C-Class C 300,"7,724 mi.","$46,820",Mercedes-Benz of Gainesville,4.8,876 reviews,https://www.cars.com/vehicledetail/8bd34f05-95b1-4e3a-bb8f-a3a8e9a4f851/
2022 Mercedes-Benz AMG GLC 43 Base 4MATIC,"10,719 mi.","$58,986",Mercedes-Benz of Walnut Creek,4.5,"1,009 reviews",https://www.cars.com/vehicledetail/fe460152-bf50-446f-896b-980db45a8c07/
2023 Mercedes-Benz EQB 250 Base,103 mi.,"$57,980",Fletcher Jones Motorcars of Fremont,4.7,"1,218 reviews",https://www.cars.com/vehicledetail/2855a3df-918c-4943-b62c-6f78f640f1f9/
2021 Mercedes-Benz AMG C 63 S,"20,159 mi.","$73,000",Mercedes-Benz of Catonsville,4.3,473 reviews,https://www.cars.com/vehicledetail/283203f4-b1f7-4e0c-9dd8-0a4fac1018b0/
2022 Mercedes-Benz GLB 250 Base 4MATIC,"9,544 mi.","$42,495",Mercedes-Benz of Rochester,4.6,147 reviews,https://www.cars.com/vehicledetail/f429a17f-6799-4fd0-a148-8d8de75ece3f/
2019 Mercedes-Benz S-Class S 450,"46,753 mi.","$58,995",Mercedes-Benz of Arlington,4.8,"2,366 reviews",https://www.cars.com/vehicledetail/f2e4475a-a80c-45b9-8e01-efa053588615/
2017 Mercedes-Benz S-Class S 550,"7,260 mi.","$76,500",Mercedes-Benz of North Palm Beach,3.1,50 reviews,https://www.cars.com/vehicledetail/ca63f363-ac52-429e-be1a-04e5e2e2d5ff/
2021 Mercedes-Benz C-Class C 300,"34,997 mi.","$37,374",Mercedes-Benz of Gainesville,4.8,876 reviews,https://www.cars.com/vehicledetail/7dd5d48f-d626-4f3d-a6f8-58094cb4b156/
2018 Mercedes-Benz GLE 350 Base,"98,557 mi.","$27,417",Mercedes-Benz Of Athens,4.2,275 reviews,https://www.cars.com/vehicledetail/ba28304f-1118-4568-81fe-a1d98df3ad03/
2021 Mercedes-Benz G-Class G 550 4MATIC,"8,199 mi.","$165,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/ccd273c0-45ff-4076-b99c-a8eac327c786/
2019 Mercedes-Benz E-Class E 300,"25,149 mi.","$38,459",Jason Pilger Hyundai,3.5,600 reviews,https://www.cars.com/vehicledetail/b05c1bd3-faef-4176-b0d9-b91cf0df4734/
2021 Mercedes-Benz AMG G 63 Base,"6,558 mi.","$214,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/47253fbc-36e7-472f-9e3b-43fcaaf1b547/
2020 Mercedes-Benz SLC 300 Base,"11,346 mi.","$51,551",Mercedes-Benz of Tucson,4.6,341 reviews,https://www.cars.com/vehicledetail/4ecb8694-2d78-49bb-bbd8-d2374d297430/
2019 Mercedes-Benz S-Class S 450,"9,517 mi.","$65,188",Mercedes-Benz of Atlanta Northeast,4.7,"2,015 reviews",https://www.cars.com/vehicledetail/18b12294-f451-46ff-84d6-cbcec8432fa8/
2023 Mercedes-Benz S-Class S 500 4MATIC,"2,461 mi.","$112,885",Mercedes-Benz of Ft. Pierce,3.7,244 reviews,https://www.cars.com/vehicledetail/55398de0-b9b3-43d7-9afe-6251102adea4/
2022 Mercedes-Benz C-Class C 300 4MATIC,"10,825 mi.","$47,880",Bobby Rahal Motorcar Company,4.7,106 reviews,https://www.cars.com/vehicledetail/32aa3e70-b3ca-4a9a-ad9b-de3591a94856/
2020 Mercedes-Benz S-Class S 560,"15,820 mi.","$71,500",Mercedes-Benz of North Palm Beach,3.1,50 reviews,https://www.cars.com/vehicledetail/567c31da-ad11-4968-9741-95c548f0d053/
2023 Mercedes-Benz S-Class S 500 4MATIC,"2,676 mi.","$105,988",Mercedes-Benz of Scarborough,4.5,508 reviews,https://www.cars.com/vehicledetail/14179a6d-e3eb-43fe-af76-e7d9902dac86/
2021 Mercedes-Benz AMG G 63 Base,"13,734 mi.","$211,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/704d790a-1016-4bd8-af32-f5cde7526d72/
2019 Mercedes-Benz AMG C 43 Base 4MATIC,"27,299 mi.","$45,269",Feldmann Imports,4.5,639 reviews,https://www.cars.com/vehicledetail/3e733226-7cd3-4336-bcd8-aebe5f9ba333/
2019 Mercedes-Benz GLS 450 Base 4MATIC,"66,594 mi.","$44,500",Mercedes-Benz of Catonsville,4.3,473 reviews,https://www.cars.com/vehicledetail/23226bf5-93a9-4b49-96f5-d6267ffd93e4/
2020 Mercedes-Benz GLA 250 Base 4MATIC,"33,667 mi.","$31,170",Mercedes-Benz of Edison,5.0,"3,831 reviews",https://www.cars.com/vehicledetail/c8e94758-ccec-499c-b3a5-54d1ad9d37cb/
2022 Mercedes-Benz S-Class S 500 4MATIC,"2,904 mi.","$103,699",Mercedes-Benz of Columbus,4.7,"1,172 reviews",https://www.cars.com/vehicledetail/40db1fa6-da59-4754-83ba-df2b366d7156/
2022 Mercedes-Benz E-Class E 450,"3,380 mi.","$67,999",Mercedes-Benz Of Tampa,4.1,"3,512 reviews",https://www.cars.com/vehicledetail/95bfdd9c-dbb6-4d88-9a16-9265250d3da4/
2022 Mercedes-Benz GLB 250 Base 4MATIC,"11,897 mi.","$41,695",Mercedes-Benz of Fort Washington,4.5,"2,714 reviews",https://www.cars.com/vehicledetail/ae22a83b-6632-46b6-ab13-c8dcaf7f1eb8/
2017 Mercedes-Benz C-Class C 300,"68,358 mi.","$22,661",Eddie Tourelle's Northpark Hyundai,4.6,"1,303 reviews",https://www.cars.com/vehicledetail/6d458689-9e87-4ddb-9055-bf86971807e4/
2022 Mercedes-Benz G-Class G 550 4MATIC,108 mi.,"$179,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/cb8a9844-06df-4690-9adb-ec1612342122/
2020 Mercedes-Benz GLS 450 Base 4MATIC,"47,255 mi.","$61,006",Plaza Motor Company,3.7,58 reviews,https://www.cars.com/vehicledetail/37428d6d-12db-44c7-9737-e398734d9b98/
2022 Mercedes-Benz S-Class S 580 4MATIC,"3,373 mi.","$110,593",Mercedes-Benz of Fort Mitchell,4.6,597 reviews,https://www.cars.com/vehicledetail/a1ddd16a-3202-47a4-8b9b-2c146752317c/
2022 Mercedes-Benz C-Class C 300 4MATIC,"12,439 mi.","$46,893",Mercedes-Benz of St. Charles,4.7,588 reviews,https://www.cars.com/vehicledetail/1bbcc724-69ee-4e67-8290-0cb4c524ce60/
2020 Mercedes-Benz E-Class E 350 4MATIC,"48,113 mi.","$41,890",Mercedes-Benz of Union,4.7,915 reviews,https://www.cars.com/vehicledetail/4513ba3f-ac6d-4ee5-b6ad-3dc7b57e0c58/
2020 Mercedes-Benz AMG C 43 Base 4MATIC,"23,355 mi.","$52,991",Mercedes-Benz of Tucson,4.6,341 reviews,https://www.cars.com/vehicledetail/b12bc9b3-2240-403a-b6bb-05b6c1dca910/
2022 Mercedes-Benz G-Class G 550 4MATIC,104 mi.,"$169,636",Mercedes-Benz of Fort Mitchell,4.6,597 reviews,https://www.cars.com/vehicledetail/249de65f-3acd-495a-b821-3eaf73be2968/
2021 Mercedes-Benz GLS 450 4MATIC,"23,977 mi.","$73,991",Morrie's Mercedes Benz of St. Paul,4.8,271 reviews,https://www.cars.com/vehicledetail/e4076c25-1a59-41ac-a39f-88531b3cb9c9/
2019 Mercedes-Benz Maybach S 650 Base,"12,833 mi.","$149,999",Mercedes-Benz of Stockton,4.2,127 reviews,https://www.cars.com/vehicledetail/ad3eba07-57f3-489f-9baf-584a9c57a22e/
2019 Mercedes-Benz AMG GLE 63 Base 4MATIC,"24,161 mi.","$73,995",Autohaus of Peoria,2.8,79 reviews,https://www.cars.com/vehicledetail/786a3ec8-d6bf-476b-a0ea-d1261a4888f8/
2019 Mercedes-Benz S-Class S 560 4MATIC,"36,720 mi.","$79,000",Mercedes-Benz of North Palm Beach,3.1,50 reviews,https://www.cars.com/vehicledetail/2f8d0656-c696-4138-8e0d-6f449cfe87bd/
2017 Mercedes-Benz GLC 300 Base 4MATIC,"71,104 mi.","$24,987",Mercedes-Benz of Farmington,3.9,272 reviews,https://www.cars.com/vehicledetail/2e6d454b-ae33-40e4-a841-34188cd85a43/
2022 Mercedes-Benz AMG CLA 35 Base 4MATIC,"14,866 mi.","$49,900",Mercedes-Benz of Wilmington,4.6,"1,793 reviews",https://www.cars.com/vehicledetail/d6b384be-241f-465d-9ca2-f285b018fe27/
2022 Mercedes-Benz C-Class C 300 4MATIC,"6,932 mi.","$47,145",Mercedes-Benz Of Hagerstown,4.9,"2,933 reviews",https://www.cars.com/vehicledetail/17dff4a3-c3d1-4ed3-a835-8157fba79ea5/
2019 Mercedes-Benz AMG GLA 45 Base 4MATIC,"18,248 mi.","$54,483",Mercedes-Benz of Melbourne,sds-rating--not-rated,177 reviews,https://www.cars.com/vehicledetail/57033062-4e9c-44ac-9c12-d1dc584cbc91/
2019 Mercedes-Benz AMG GT C,"25,918 mi.","$97,998",Mercedes-Benz of Nashville,4.5,912 reviews,https://www.cars.com/vehicledetail/31fd7c86-2322-4d0f-8d62-5e2cb722130a/
2020 Mercedes-Benz AMG C 43 Base 4MATIC,"20,496 mi.","$52,800",Mercedes-Benz of Carlsbad,sds-rating--not-rated,418 reviews,https://www.cars.com/vehicledetail/6504b4b4-2314-4905-86d2-fc6c707e7a51/
2019 Mercedes-Benz AMG GLE 43 4MATIC Coupe,"45,213 mi.","$51,484",City World Hyundai,4.8,"1,180 reviews",https://www.cars.com/vehicledetail/6c4f2245-9816-4a9d-b11e-2170af0d12f1/
2019 Mercedes-Benz GLC 350e Base 4MATIC,"51,833 mi.","$29,000",Napleton Hyundai of Carmel,3.9,391 reviews,https://www.cars.com/vehicledetail/1b4eff5b-45ee-49b0-a73c-f444d9ea710a/
2021 Mercedes-Benz AMG G 63 Base,"8,312 mi.","$207,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/fd900ffe-1d55-4068-8b1b-b4dbe5fdbcb7/
2022 Mercedes-Benz GLB 250 Base 4MATIC,"5,811 mi.","$43,505",Bergstrom Luxury on Victory Lane,4.1,291 reviews,https://www.cars.com/vehicledetail/b9f23483-075c-462c-b5fc-7576a183c7dc/
2019 Mercedes-Benz E-Class E 300,"23,424 mi.","$38,500",Mercedes-Benz of Omaha,4.3,415 reviews,https://www.cars.com/vehicledetail/d1bb0c1b-1636-4b3c-a464-43e880f58eae/
2019 Mercedes-Benz AMG GLS 63 Base 4MATIC,"36,095 mi.","$73,373",Mercedes-Benz of Nanuet,4.7,262 reviews,https://www.cars.com/vehicledetail/b247eafb-cb1d-461c-8c53-b2d9fbd73972/
2019 Mercedes-Benz GLS 450 Base 4MATIC,"41,354 mi.","$51,001",Mercedes-Benz of Chesterfield,4.2,99 reviews,https://www.cars.com/vehicledetail/e7fd2323-bd54-4651-9096-2ef27413489e/
2020 Mercedes-Benz AMG CLA 35 Base 4MATIC,"20,186 mi.","$43,240",Mercedes-Benz of White Plains,4.3,"1,645 reviews",https://www.cars.com/vehicledetail/8437882e-dd99-4e22-85d0-33c0115fbf66/
2022 Mercedes-Benz GLS 450 4MATIC,"25,150 mi.","$81,991",Mercedes-Benz of Owings Mills,4.9,"2,263 reviews",https://www.cars.com/vehicledetail/91f0875f-a791-4e99-b140-d7bac0a3e993/
2019 Mercedes-Benz SL 550 Base,"8,124 mi.","$88,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/f3e98234-bd2d-4be0-a4c5-5a67f8968387/
2019 Mercedes-Benz GLS 450 Base 4MATIC,"19,198 mi.","$57,490",Mercedes-Benz of Owings Mills,4.9,"2,263 reviews",https://www.cars.com/vehicledetail/8d9f0fc7-a300-440a-ab13-c0040ff10a57/
2017 Mercedes-Benz S-Class S 550 4MATIC,"24,169 mi.","$59,991",Mercedes-Benz of South Charlotte,4.8,"1,315 reviews",https://www.cars.com/vehicledetail/f2944fc0-6e5b-44c5-be2c-63f2f959de8e/
2019 Mercedes-Benz AMG C 43 Base 4MATIC,"24,359 mi.","$44,995",Mercedes-Benz of Novi,4.7,781 reviews,https://www.cars.com/vehicledetail/2eaab509-45fb-4dcf-8f2d-b8bd45b31a63/
2022 Mercedes-Benz AMG GLC 43 Base 4MATIC,"21,900 mi.","$59,988",Mercedes-Benz of Mt. Pleasant,4.7,64 reviews,https://www.cars.com/vehicledetail/56b4edf9-b459-45b9-95e8-fbf07f78c87a/
2018 Mercedes-Benz GLS 450 Base 4MATIC,"44,473 mi.","$44,998",Mercedes-Benz of Edison,5.0,"3,831 reviews",https://www.cars.com/vehicledetail/48e64abc-d6e9-4381-8eb3-98733bebb39a/
2021 Mercedes-Benz CLS 450 Base 4MATIC,"13,455 mi.","$65,000",Mercedes-Benz of Omaha,4.3,415 reviews,https://www.cars.com/vehicledetail/e8ee3b5a-8c9c-4cb0-ac12-a1d672131846/
2021 Mercedes-Benz GLE 350 Base 4MATIC,"28,837 mi.","$60,991",Mercedes-Benz of Bakersfield,sds-rating--not-rated,539 reviews,https://www.cars.com/vehicledetail/1b826656-842c-4105-86d6-fa44685e3d80/
2022 Mercedes-Benz GLB 250 Base 4MATIC,"4,935 mi.","$41,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/26956aae-7761-474e-a145-01988e915ae3/
2020 Mercedes-Benz E-Class E 350 4MATIC,"29,820 mi.","$43,259",Mercedes-Benz of Edison,5.0,"3,831 reviews",https://www.cars.com/vehicledetail/b33bf3db-a8c9-40f1-986a-bec8f8409473/
2019 Mercedes-Benz AMG GLE 43 4MATIC Coupe,"31,495 mi.","$56,872",Sears Imported Autos,4.9,"2,176 reviews",https://www.cars.com/vehicledetail/a3ce5ce4-1f82-43d7-b7de-1bd1f044796a/
2019 Mercedes-Benz E-Class E 300,"24,912 mi.","$37,500",Mercedes-Benz of Omaha,4.3,415 reviews,https://www.cars.com/vehicledetail/a1b852f8-3214-4618-840e-1f1a712f7604/
2020 Mercedes-Benz GLS 450 Base 4MATIC,"24,746 mi.","$68,490",Mercedes-Benz of Owings Mills,4.9,"2,263 reviews",https://www.cars.com/vehicledetail/87853181-ded1-4d2a-a338-7aca0140ca98/
2023 Mercedes-Benz GLC 300 4MATIC Coupe,"4,565 mi.","$58,337",Mercedes-Benz of Clearwater,4.7,454 reviews,https://www.cars.com/vehicledetail/3cb353da-8fac-496f-bc70-24d771fac104/
2021 Mercedes-Benz AMG CLA 35 Base 4MATIC,"16,555 mi.","$46,588",Mercedes-Benz of Edison,5.0,"3,831 reviews",https://www.cars.com/vehicledetail/654d82a7-b29d-4b05-abb7-7eb24d61477a/
2019 Mercedes-Benz GLC 350e Base 4MATIC,"28,537 mi.","$34,989",Mercedes-Benz of Sugar Land,3.7,563 reviews,https://www.cars.com/vehicledetail/2a828834-8612-4743-b460-9cba9f274b68/
2019 Mercedes-Benz GLC 350e Base 4MATIC,"27,439 mi.","$38,989",Mercedes-Benz of Sugar Land,3.7,563 reviews,https://www.cars.com/vehicledetail/3a43a21a-337f-422c-8a13-a780de95f3d8/
2020 Mercedes-Benz C-Class C 300 4MATIC,"26,005 mi.","$34,495",Mercedes-Benz of Rochester,4.6,147 reviews,https://www.cars.com/vehicledetail/932994de-d00c-4942-9c2e-70386bf66c02/
2021 Mercedes-Benz AMG GLC 63 Base 4MATIC,"7,392 mi.","$79,000",Crown Eurocars of Dublin,4.9,"2,679 reviews",https://www.cars.com/vehicledetail/ec23e957-3ea7-4f75-ad60-04df59729fc0/
2020 Mercedes-Benz E-Class E 450 4MATIC,"23,405 mi.","$49,618",Mercedes-Benz of Massapequa,4.8,"1,833 reviews",https://www.cars.com/vehicledetail/874a5eff-1881-4a87-b017-c5989b5e14a7/
2020 Mercedes-Benz C-Class C 300,"44,387 mi.","$34,000",Mercedes-Benz of Covington,4.7,733 reviews,https://www.cars.com/vehicledetail/872ee467-a30f-4bba-ad5c-608b6ffa580d/
2022 Mercedes-Benz AMG GT 53 Base,"13,483 mi.","$108,490",Mercedes-Benz of Union,4.7,915 reviews,https://www.cars.com/vehicledetail/3322f280-dbe9-4e23-9a00-570b59790d2b/
2021 Mercedes-Benz GLB 250 Base 4MATIC,"8,258 mi.","$42,446",Mercedes-Benz of Lafayette,sds-rating--not-rated,150 reviews,https://www.cars.com/vehicledetail/c1d90069-a793-46c7-85c5-c3e3acc0b2df/
2022 Mercedes-Benz GLA 250 Base,"3,141 mi.","$45,999",Mercedes-Benz of Memphis,sds-rating--not-rated,17 reviews,https://www.cars.com/vehicledetail/74c2de4b-b334-4342-9f51-2eff25413e4c/
2022 Mercedes-Benz GLB 250 Base 4MATIC,"2,099 mi.","$44,296",Autohaus on Edens,4.7,"2,364 reviews",https://www.cars.com/vehicledetail/6a58ab93-e412-4ca9-bd7d-9be4f2a9b6e3/
2019 Mercedes-Benz AMG C 43 Base 4MATIC,"34,010 mi.","$43,697",Coppus Motors,4.7,98 reviews,https://www.cars.com/vehicledetail/901ba0e8-fccb-4468-8573-847cf35caaf0/
2019 Mercedes-Benz AMG C 43 Base 4MATIC,"42,108 mi.","$42,441",Mercedes-Benz of West Houston,4.7,73 reviews,https://www.cars.com/vehicledetail/7d57eb16-32c2-4245-a7b8-0591a7dc26c1/
2022 Mercedes-Benz S-Class S 500 4MATIC,"3,395 mi.","$104,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/547cb450-3e19-4b89-9284-0bf9a1b157cd/
2022 Mercedes-Benz EQB 300 Base 4MATIC,"5,375 mi.","$53,863",Mercedes-Benz of South Charlotte,4.8,"1,315 reviews",https://www.cars.com/vehicledetail/8658b25f-87b0-4a94-8b08-ced7bcf52b2a/
2021 Mercedes-Benz GLC 300 Base 4MATIC,"13,205 mi.","$38,987",Mercedes-Benz of Gilbert,3.8,346 reviews,https://www.cars.com/vehicledetail/4187c789-c9e2-4bc7-845d-f9b8b517b8f3/
2021 Mercedes-Benz S-Class S 580 4MATIC,"12,874 mi.","$100,993",Astorg Auto of Charleston,4.8,618 reviews,https://www.cars.com/vehicledetail/59871328-4577-4a50-a711-d7bfb575ac05/
2021 Mercedes-Benz AMG GLB 35 Base,"20,779 mi.","$49,829",John Sisson Motors,2.6,37 reviews,https://www.cars.com/vehicledetail/32e43684-a135-4f58-9d70-afa1129f30c4/
2020 Mercedes-Benz C-Class C 300 4MATIC,"11,335 mi.","$37,999",Capital Eurocars,4.9,"1,948 reviews",https://www.cars.com/vehicledetail/93585b3c-04e3-4eda-b30f-ed899fd59133/
2022 Mercedes-Benz GLE 450 AWD 4MATIC,"22,406 mi.","$73,728",Mercedes-Benz of Augusta,4.6,249 reviews,https://www.cars.com/vehicledetail/98ba1c99-ae0e-431a-85f7-9ee48bcde0d4/
2019 Mercedes-Benz CLS 450 Base 4MATIC,"39,560 mi.","$47,888",Mercedes-Benz of Bellevue,4.6,"1,001 reviews",https://www.cars.com/vehicledetail/c6dcf7a1-02f8-4b24-bf8b-e727d35024c2/
2022 Mercedes-Benz AMG GLA 35 Base,"14,647 mi.","$51,994",Mercedes-Benz of Chicago,4.8,"1,313 reviews",https://www.cars.com/vehicledetail/f510aa5a-d3d5-44fa-9bbd-7d26197aa0c6/
2020 Mercedes-Benz GLS 580 Base 4MATIC,"23,705 mi.","$83,588",Mercedes-Benz of Walnut Creek,4.5,"1,009 reviews",https://www.cars.com/vehicledetail/084f4b2c-4331-4a2d-a3d0-7475775f0c18/
2020 Mercedes-Benz GLC 350e Base 4MATIC,"27,137 mi.","$41,900",Rallye Motors,4.8,"4,186 reviews",https://www.cars.com/vehicledetail/ff404f1b-a0b0-4ab1-8294-8b807ca72d6a/
2022 Mercedes-Benz GLE 580 AWD 4MATIC,"6,333 mi.","$88,995",Mercedes-Benz of White Plains,4.3,"1,645 reviews",https://www.cars.com/vehicledetail/b56ea608-3654-41cc-92f5-8cdfc3c92e8d/
2019 Mercedes-Benz AMG GT 53 Base,"9,950 mi.","$80,000",Mercedes-Benz of Fort Mitchell,4.6,597 reviews,https://www.cars.com/vehicledetail/4e24eb80-9717-4eea-a62c-0c65be03f9fc/
2020 Mercedes-Benz E-Class E 350 4MATIC,"38,312 mi.","$41,449",Mercedes-Benz of Massapequa,4.8,"1,833 reviews",https://www.cars.com/vehicledetail/2a439e33-00a1-4d7e-b66b-ec3d40064b66/
2019 Mercedes-Benz S-Class S 450,"26,976 mi.","$59,555",Mercedes-Benz of Boerne,4.6,448 reviews,https://www.cars.com/vehicledetail/f06e4b31-9eb4-4bf4-99a9-87ce28d392d8/
2023 Mercedes-Benz GLE 350 Base,"5,052 mi.","$65,294",Mercedes-Benz Of Tampa,4.1,"3,512 reviews",https://www.cars.com/vehicledetail/1ddbc83e-260e-4931-9a05-3c35445a4722/
2022 Mercedes-Benz AMG GLC 43 4MATIC Coupe,"1,715 mi.","$74,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/f9b51872-1f4d-4042-a6e2-2e6e0f37ac76/
2022 Mercedes-Benz GLC 300 Base,"15,235 mi.","$45,400",Mercedes-Benz of Covington,4.7,733 reviews,https://www.cars.com/vehicledetail/e3ca03cd-c955-42fa-af9b-63ba8f5b3380/
2020 Mercedes-Benz GLC 300 Base 4MATIC,"50,048 mi.","$36,994",i.g. Burton Imports,sds-rating--not-rated,27 reviews,https://www.cars.com/vehicledetail/31e52bb1-cdfc-49c6-ac99-3c1a49bbc1bd/
2020 Mercedes-Benz GLA 250 Base,"18,987 mi.","$32,630",Mercedes-Benz of Atlanta Northeast,4.7,"2,015 reviews",https://www.cars.com/vehicledetail/49c0f3b7-c75e-42e5-b3c9-cbc395be2eb8/
2022 Mercedes-Benz AMG GT 53 Base,"7,913 mi.","$102,738",Mercedes-Benz of Fort Mitchell,4.6,597 reviews,https://www.cars.com/vehicledetail/84078ed0-19ed-4cea-a265-06c230bced31/
2019 Mercedes-Benz C-Class C 300 4MATIC,"30,641 mi.","$30,498",Mercedes-Benz of Nanuet,4.7,262 reviews,https://www.cars.com/vehicledetail/9a3bb7dd-030d-4006-a96f-2bfdb3cf15da/
2022 Mercedes-Benz CLS 450 Base 4MATIC,"6,390 mi.","$72,995",Mercedes-Benz of Beaverton,4.4,"2,811 reviews",https://www.cars.com/vehicledetail/6a2494bd-8726-4a66-88b5-3ffa25c8468a/
2022 Mercedes-Benz AMG GLC 43 Base 4MATIC,"8,825 mi.","$60,048",Mercedes-Benz of Clearwater,4.7,454 reviews,https://www.cars.com/vehicledetail/40a402f4-8c5e-4ab3-a2e5-2e6a4316fe20/
2022 Mercedes-Benz EQS 450+ Base,"2,341 mi.","$76,198",Morrie's Mercedes Benz of St. Paul,4.8,271 reviews,https://www.cars.com/vehicledetail/6f591152-f0c0-4a67-aec6-d0723af6d4ae/
2020 Mercedes-Benz E-Class E 350 4MATIC,"35,341 mi.","$42,998",Contemporary Motor Cars Inc.,4.8,209 reviews,https://www.cars.com/vehicledetail/2650d64f-b29e-44b4-b2b4-c0266ad7d0dc/
2019 Mercedes-Benz AMG C 63 S,"23,737 mi.","$73,495",Ray Catena Mercedes Benz Freehold,4.7,764 reviews,https://www.cars.com/vehicledetail/4a29873f-d2b6-4996-aa7d-db0e00d6cf4b/
2022 Mercedes-Benz AMG GLB 35 Base,"9,171 mi.","$51,999",Mercedes-Benz of Austin,4.8,"1,327 reviews",https://www.cars.com/vehicledetail/694dab7e-6dfe-4ee0-8b6e-63fd06fc4087/
2023 Mercedes-Benz E-Class E 350 4MATIC,"3,709 mi.","$59,495",Mercedes-Benz of Pompano,4.5,780 reviews,https://www.cars.com/vehicledetail/85d1b917-d21a-40f2-a800-bfcee7031528/
2022 Mercedes-Benz Maybach S 580 4MATIC,351 mi.,"$239,999",Downey Hyundai,4.5,"3,044 reviews",https://www.cars.com/vehicledetail/5c541422-ef7d-4f07-881a-31aadda45d7d/
2021 Mercedes-Benz CLA 250 Base,"57,051 mi.","$36,000",Mercedes-Benz of Fayetteville,4.8,"1,240 reviews",https://www.cars.com/vehicledetail/e619785f-748f-4baa-98f8-93d90d70b723/
2020 Mercedes-Benz GLE 580 AWD 4MATIC,"40,287 mi.","$68,789",RBM of Atlanta,4.2,"1,026 reviews",https://www.cars.com/vehicledetail/cc526bec-b456-4052-b7a2-c52b93a3bb67/
2022 Mercedes-Benz EQS 580 Base 4MATIC,"5,680 mi.","$97,000",Mercedes-Benz of Omaha,4.3,415 reviews,https://www.cars.com/vehicledetail/fd11c457-dadd-4a7e-91c7-2770cb44d0dc/
2019 Mercedes-Benz S-Class S 560e,"26,493 mi.","$68,995",Mercedes-Benz of Arlington,4.8,"2,366 reviews",https://www.cars.com/vehicledetail/b9e32269-b636-4bf2-b838-fd79dfbbf25f/
2018 Mercedes-Benz GLS 450 Base 4MATIC,"45,081 mi.","$42,487",Mercedes-Benz of Farmington,3.9,272 reviews,https://www.cars.com/vehicledetail/6640ba07-827f-4ef5-8c26-fe6352f2cfb2/
2019 Mercedes-Benz GLC 300 Base 4MATIC,"68,718 mi.","$31,367",i.g. Burton Imports,sds-rating--not-rated,27 reviews,https://www.cars.com/vehicledetail/2243da0f-dde9-46a1-b8e0-3860dcea9426/
2018 Mercedes-Benz CLA 250 Base 4MATIC,"34,507 mi.","$26,500",Mercedes-Benz of Fredericksburg,4.7,427 reviews,https://www.cars.com/vehicledetail/a693ce62-f97b-47ac-bba9-6f407f7303c4/
2023 Mercedes-Benz EQS 450+ Base,582 mi.,"$83,990",House of Imports,4.7,"1,697 reviews",https://www.cars.com/vehicledetail/cb77a253-8a23-4276-b247-3bb96b16edd0/
2020 Mercedes-Benz AMG GT 63 4-Door,"40,457 mi.","$102,695",Mercedes-Benz of Pleasanton,2.6,61 reviews,https://www.cars.com/vehicledetail/4901509a-3ab8-41da-b3e0-34c0ebf25827/
2019 Mercedes-Benz C-Class C 300 4MATIC,"46,082 mi.","$30,995",Mercedes-Benz of Rochester,4.6,147 reviews,https://www.cars.com/vehicledetail/a6a1e74e-f33b-47e6-8af0-a6c98bcd2d3a/
2021 Mercedes-Benz GLS 450 4MATIC,"19,251 mi.","$75,999",Mercedes-Benz of Hoffman Estates,4.6,"1,178 reviews",https://www.cars.com/vehicledetail/61b3c138-0e13-482a-b001-02e21db610bd/
2019 Mercedes-Benz Maybach S 650 Base,"9,693 mi.","$131,677",Bloomington Normal Auto-Mall,3.5,155 reviews,https://www.cars.com/vehicledetail/534ce431-7fd6-45ac-9f06-a6dce34e5a23/
2021 Mercedes-Benz GLE 450 AWD 4MATIC,"22,746 mi.","$63,850",Mercedes-Benz of Laguna Niguel,4.7,"1,790 reviews",https://www.cars.com/vehicledetail/9bf0f534-1bca-40b8-867d-5dd3e478ef21/
